user_id,city,device_type,subscription_status,user_segment_label,preferred_cuisine,app_opens_per_month,avg_session_duration_minutes,browse_sessions_without_order,orders_per_month,avg_order_value,monthly_food_spend,discount_usage_rate,promo_orders_ratio,weekend_order_ratio,late_night_orders_ratio,peak_hour_orders_ratio,days_since_last_order,avg_delivery_time_minutes,order_cancellation_rate,app_rating_given,customer_support_chats
ZOM201487,Chennai,Android,None,Returning,South Indian,31.09868914,4.651376327,9.768452959,2.820287371,243.4390451,504.2963598,0.575435229,0.707498256,0.331542747,0.302304268,0.581486132,22.9010221,31.33880637,0.112329957,4.892440602,3
ZOM201488,Bangalore,Android,None,Long-Term,South Indian,36.27728452,12.28963265,6.629820494,13.03750882,368.5697974,4968.851601,0.176701131,0.241208587,0.108673774,0.103848886,0.473088402,10.41166986,31.64658946,0.074519345,4.83482748,0
ZOM201489,Bangalore,iOS,None,Returning,South Indian,33.94417886,13.95440926,7.439314676,14.5452198,202.2369748,2594.42602,0.548810345,0.412776005,0.430745071,0.218832321,0.802026934,1.074278587,37.076152,0.078722977,4.254441463,0
ZOM201490,Pune,Android,Zomato Gold,Returning,Fast Food,39.60086257,14.25253103,4.382603836,11.21000046,218.5730082,1903.599128,0.1069414,0.444419862,0.380792802,0.414897526,0.426908218,17.86416433,32.27364641,0.071801982,3.934829466,0
ZOM201491,Pune,iOS,None,New,Italian,30.48489521,13.44950388,1.382032384,8.929046446,337.0533062,2745.53693,0.432434154,0.721278958,0.54796536,0.265942032,0.304426322,9.737005955,34.57274265,0.010450404,4.926658287,0
ZOM201492,Kolkata,iOS,None,Returning,Fast Food,24.8927747,8.324850785,9.487960032,7.341690736,340.7625991,2238.13149,0.407987001,0.235196911,0.447112473,0.349694384,0.441454067,6.789791721,25.88237708,0.109701288,4.275271602,0
ZOM201493,Pune,Android,None,Long-Term,South Indian,63.31034793,13.07407061,3.515300675,21.91427898,511.4372352,10589.60291,0.233782156,0.500524023,0.407585466,0.178783898,0.403884857,7.067127187,28.18411029,0.127805217,4.09724359,1
ZOM201494,Kolkata,iOS,None,Returning,Fast Food,24.9597748,6.541966345,13.63469126,6.644622081,365.7027107,3265.773637,0.553627372,0.590271868,0.322784802,0.084110868,0.436701265,14.59813889,40.48324406,0.121842352,4.300939134,3
ZOM201495,Pune,iOS,Zomato Gold,Returning,Chinese,20.4808897,4.89502509,9.856271234,1.48132987,319.2116325,914.2444805,0.765903723,0.645456657,0.491159145,0.253262421,0.339005982,26.67437209,24.75195376,0.057208238,4.503208455,0
ZOM201496,Mumbai,iOS,Zomato Gold,Long-Term,South Indian,9.131585456,3.840038152,10.89373383,6.403262872,,1912.586579,0.352539576,0.760576342,0.447815096,0.298613772,0.49746902,20.77615414,21.99503589,0.048466482,4.7968103,0
ZOM201497,Kolkata,Android,None,Long-Term,North Indian,45.04084333,13.6905413,3.872578943,13.81055531,269.5801775,3567.690828,0.348018381,0.363490786,0.507747424,0.190408194,0.745394976,0.777259526,38.18460225,0.066060413,3.831344551,0
ZOM201498,Chennai,Android,None,Returning,Fast Food,40.49367363,11.6590618,3.942458493,11.03551926,175.6049163,1916.028097,0.405425718,0.341259275,0.360443238,0.345979991,0.690676974,11.31704642,,0.105022138,2.910290998,2
ZOM201499,Kolkata,Android,None,Returning,Fast Food,4.733229835,3.154926119,8.41292905,1.824453691,178.1831041,847.2644442,0.319087166,0.771037818,0.456321985,0.047022483,0.451797658,45.2782531,27.15335951,0.0476751,3.692282713,0
ZOM201500,Chennai,Android,None,New,Chinese,37.39817788,10.72840779,7.102592967,10.77480836,361.0314456,4281.485415,0.296887515,0.322409392,0.546939994,0.418828202,0.514653054,10.4359704,33.0657519,0.069314651,4.074143294,0
ZOM201501,Delhi,iOS,None,Long-Term,South Indian,37.44000436,11.33033002,3.573389079,9.623744829,308.5379849,3566.560735,0.394593112,0.354049192,0.643244837,0.347898728,0.641966108,4.054212159,39.68779671,0,4.60893449,0
ZOM201502,Mumbai,Android,None,New,Chinese,74.31934542,12.67623317,4.956053873,17.9602449,392.6819785,7164.561238,0.322517223,0.244959316,0.738327329,0.421168691,0.440123047,3.742798317,22.12239989,0.072715431,4.095846473,0
ZOM201503,Pune,Android,None,Long-Term,North Indian,35.32095266,9.261606618,4.714983436,5.975971583,232.1238507,2029.715301,0.247647195,0.489515955,0.576532012,0.193047672,0.505088002,5.287220936,19.28829185,0.071108921,3.60748644,1
ZOM201504,Kolkata,Android,None,New,Desserts,18.26508724,8.148138453,5.455471761,8.216323276,390.3495971,2755.580453,0.194360864,0.439840047,0.502194269,0.328045414,0.385449235,12.19459415,29.02820282,0.008061124,4.236796501,0
ZOM201505,Delhi,Android,Zomato Gold,Long-Term,Italian,32.04698182,10.28080467,5.900649493,4.164243245,268.0420259,221.3430297,0.596595871,0.501587941,0.268435767,0.221435885,0.51437532,6.529563552,27.39335771,0.078812123,3.661851897,1
ZOM201506,Bangalore,Android,None,New,Italian,14.15605186,7.65555034,7.858708109,6.27221527,266.6303174,1458.329126,0.566212836,0.498950911,0.493364564,0.185437136,0.638142981,6.578256996,38.49510156,0.058407723,3.947103364,0
ZOM201507,Delhi,Android,None,Long-Term,Desserts,29.00821522,10.00901838,6.968662698,6.428954035,387.3391874,2127.860446,0.341504452,0.312422633,0.667179456,0.287054346,0.375429134,3.168235909,37.37873653,0.091418374,4.403410349,0
ZOM201508,Bangalore,Android,Zomato Gold,Returning,South Indian,11.28988664,8.293283313,12.33522336,4.661664399,120,523.9613773,0.489739131,0.562712678,0.586935137,0.251498674,0.825943632,5.686350164,24.38716319,0,4.301347206,0
ZOM201509,Kolkata,Android,None,Returning,North Indian,18.65884412,4.784010491,8.987979396,2.047538075,124.9599738,490.0770928,0.699202084,0.637302008,0.598721622,0.060697758,0.547608414,17.6867893,27.62555676,0.052350842,4.828094556,1
ZOM201510,Kolkata,Android,None,Long-Term,Fast Food,7.409808699,5.010750475,3.22148098,0,202.1878355,0,0.540097722,0.613160328,0.34364581,0.201609694,0.291961794,42.92732046,37.5465665,0.1315408,4.286352772,2
ZOM201511,Chennai,Android,None,New,South Indian,18.75485972,8.813878639,13.78646267,3.370610144,221.0920287,1305.910163,0.666322033,0.62919423,0.626306135,0.186986468,0.677004176,11.60238611,33.16094399,0,4.272298318,1
ZOM201512,Chennai,Android,None,Long-Term,South Indian,1,4.839195695,14.91070554,1.761850693,240.6484217,329.0409433,0.171693952,0.362746891,0.25441394,0.229353175,0.446288386,15.29879051,22.55453216,0.043342358,4.452766969,2
ZOM201513,Pune,Android,None,Returning,South Indian,74.55323802,10.57072589,4.493174315,17.22531096,476.8495247,9113.07922,0.30403761,0.145609168,0.344673287,0.422625863,0.401371591,0.849643819,39.34293556,0.033832916,3.555339387,1
ZOM201514,Mumbai,Android,None,New,Desserts,68.24258796,12.56422835,5.262422446,10.65402003,463.2738994,4704.839423,0.196498529,0.257475214,0.568985435,0.386779142,0.545658491,0.715236446,30.35132061,0.064109395,3.03813424,0
ZOM201515,Hyderabad,Android,None,Long-Term,North Indian,87.78243071,17.60946668,4.187572853,23.91148569,236.9160445,6326.835158,0.397912684,0.443869833,0.303535468,0.244546237,0.306572676,0.538306841,40.24453767,0.038051051,4.205780866,1
ZOM201516,Hyderabad,Android,Zomato Gold,Returning,Desserts,14.78587729,7.974781707,10.0716554,4.767457967,244.7154172,535.6705319,0.552843219,0.786702887,0.431051524,0.22155119,0.503886741,5.223103469,23.64493976,0.069084693,3.931456195,0
ZOM201517,Hyderabad,Android,Zomato Gold,Long-Term,Italian,9.736854937,1,9.270440357,0.892152975,246.9691339,230.6136761,0.171932231,0.531045729,0.654526203,0.108623229,0.722404797,12.54080983,32.63913367,0.109726213,3.112999528,0
ZOM201518,Kolkata,Android,Zomato Gold,New,North Indian,30.98518728,14.70115713,5.686254036,4.372120041,339.0578997,1552.378394,0.234298295,0.468270498,0.450932497,0.169588348,0.534563811,11.77822342,36.14121108,0.092801206,3.367641643,0
ZOM201519,Bangalore,iOS,None,Returning,Fast Food,1,1.655215981,2.289544903,0.863032954,175.2576635,0,0.555177436,0.722825117,0.641381301,0.150844124,0.246997175,44.78308807,31.6491564,0.050500874,3.453979913,1
ZOM201520,Mumbai,Android,Zomato Gold,Returning,Italian,53.46267209,17.47329026,3.396607429,22.8773704,455.5151084,10225.07589,0.178326891,0.33494967,0.53644278,0.362244785,0.481948607,0.60758526,19.43590089,0.170435225,3.860805321,0
ZOM201521,Pune,iOS,Zomato Gold,Long-Term,Chinese,2.50798527,3.563476669,5.253640277,1.43614012,314.7923362,958.1507524,0.143871179,0.290942031,0.764618881,0.092884962,0.531226333,53.86737343,36.39474851,0.10688018,4.276566218,1
ZOM201522,Delhi,Android,None,Returning,Desserts,39.75667044,8.394328772,5.043217441,7.951097158,450.6791948,3494.209378,0.399811195,0.387474298,0.505007033,0.424077983,0.359062257,5.817065937,41.24990704,0.012629967,4.369008878,1
ZOM201523,Mumbai,Android,None,Returning,Italian,63.9200535,15.05910915,5.9110911,15.03790425,728.530414,11876.29764,0.233553421,0.22240502,0.283618486,0.429919875,0.371365472,5.207349484,29.54165409,0.047290802,4.307071447,1
ZOM201524,Pune,iOS,Zomato Gold,Returning,Italian,34.28268863,9.597555733,4.707027647,10.71305311,326.5294153,3070.432874,0.238798051,0.676355951,0.511580687,0.31359469,0.420790779,9.409042701,32.23141428,0.11837074,4.163580511,0
ZOM201525,Mumbai,Android,Zomato Gold,Long-Term,South Indian,40.52204743,11.11669734,9.022542885,11.81728097,226.2327735,3115.472375,0.35732427,0.43822605,0.687206074,0.295773931,0.631955085,6.454887826,38.80126399,0.05490522,3.800540374,1
ZOM201526,Delhi,Android,None,Long-Term,Desserts,15.03434093,15.25712505,3.640588851,7.66240874,286.8145199,2223.844121,0.506571058,0.302315108,0.320852738,0.423933673,0.314896102,3.580757526,36.4664571,0.054296547,4.546300598,2
ZOM201527,Hyderabad,iOS,None,Long-Term,Desserts,13.4054212,11.26153301,7.353512299,3.961306699,289.7432979,680.4815387,0.274623149,0.380210498,0.309810185,0.310267818,0.719049802,6.314600832,35.8134318,0.020437999,4.215247035,0
ZOM201528,Delhi,Android,None,Returning,Chinese,9.697942513,2.313714226,8.382726583,2.458942991,172.6568006,667.907926,0.100718439,0.528567818,0.544109824,0.064910565,0.778301697,44.07793484,22.02228437,0.108787113,4.842184993,3
ZOM201529,Bangalore,iOS,None,Long-Term,Chinese,36.1923176,8.371597921,3.279911131,6.802029075,296.9670921,2093.050182,0.32926609,0.221066721,0.317691763,0.149682767,0.657215306,5.177758408,37.93189165,0.049643846,4.696065867,1
ZOM201530,Bangalore,iOS,Zomato Gold,New,Fast Food,47.25731016,8.08663508,5.404956167,8.010685486,464.8449977,3945.947157,0.237779143,0.293980836,0.469784617,0.267487728,0.577255961,10.88497992,43.15365366,0.007540031,3.256566158,1
ZOM201531,Kolkata,Android,None,Long-Term,Chinese,21.33084486,5.236945382,9.300220461,5.146118173,226.9052624,1329.793957,0.557845451,0.500030915,0.571111016,0.309691966,0.478501645,8.514646764,25.9809829,0.014372767,4.533436265,0
ZOM201532,Pune,iOS,None,Returning,South Indian,13.51977662,7.21907263,16.08005434,7.103324027,200.6866611,1827.855034,0.396186388,0.697723272,0.589558937,0.225648409,0.31290263,13.05037066,37.55197459,0.011156043,4.42056985,3
ZOM201533,Kolkata,Android,None,Returning,Fast Food,35.70885113,10.29728767,5.263886099,9.991949459,355.06098,4179.431542,0.149952919,0.417410278,0.381603982,0.437273712,0.501574066,4.340046117,44.12591109,0.054753513,4.579966546,0
ZOM201534,Kolkata,Android,None,Returning,Fast Food,31.06144964,11.32080864,8.230992958,8.604410124,250.4776261,1599.833737,,0.495643065,0.499476848,0.213696776,0.745994967,7.113763662,21.58004214,0.053035864,4.292295829,0
ZOM201535,Kolkata,Android,None,New,North Indian,40.07656872,16.84671611,5.791190617,18.39414625,331.8771118,5702.439205,0.350507536,0.181708527,0.277551317,0.348120451,0.483508545,3.091228512,25.27059667,0.031016545,3.731494618,1
ZOM201536,Delhi,iOS,Zomato Gold,Long-Term,Desserts,65.96676121,10.82364968,0,15.02616254,361.8940813,5050.002347,0.407026606,0.352616308,0.281445564,0.366019205,0.787480382,4.853408363,38.81659939,0.021527652,4.790630117,1
ZOM201537,Chennai,Android,None,Returning,,16.27505412,6.825789589,7.183076139,4.438344944,313.1656859,909.6272573,0.511290287,0.544855658,0.58004356,0.105001104,0.596681257,13.8330985,35.99739696,0.149966816,2.984931169,1
ZOM201538,Mumbai,iOS,None,Long-Term,South Indian,63.7502027,15.34441618,3.254294457,13.78121636,423.9606016,5172.134139,0.320189768,0.263643199,0.701247946,0.505872213,0.593719358,0,26.14309925,0,4.3597797,0
ZOM201539,Kolkata,Android,None,New,Italian,35.18775458,8.19392175,9.800523133,5.072440315,342.3570298,1742.391653,0.191193963,0.388246189,0.21738409,0.261142867,0.66263783,10.14680713,39.97827485,0.052478201,3.815390907,0
ZOM201540,Hyderabad,Android,Zomato Gold,New,Chinese,36.52388287,6.008786185,10.4959772,2.755464267,270.3378369,469.4053902,0.249577316,0.513339955,0.254397602,0.150319749,0.475047713,17.15407327,32.51545446,0.091330677,4.611993679,1
ZOM201541,Pune,Android,None,Returning,Fast Food,46.91643568,8.86867295,3.71386706,15.17895528,608.2670937,9623.431819,0.348219041,0.094534993,0.352248111,0.261404152,0.471616039,5.340966394,40.65297195,0.074572885,4.167955795,0
ZOM201542,Kolkata,iOS,Zomato Gold,Returning,North Indian,7.587074789,5.744448598,8.968900721,4.257777683,175.5125685,1383.449904,,0.529914926,0.397918659,0.248309421,0.497091362,13.09742411,23.26516328,0.107819809,3.832293783,1
ZOM201543,Pune,Android,Zomato Gold,Returning,Desserts,28.11562742,7.752997823,4.211921052,8.84635106,329.4722725,2923.505163,0.299717172,0.570283894,0.547602584,0.153445892,0.519493792,3.768250882,30.50692951,0.083571995,3.630244072,2
ZOM201544,Hyderabad,iOS,None,New,Desserts,9.811300067,2.680208645,6.364663358,2.959660654,292.3260625,1355.827557,0.276606049,0.356021609,0.190118741,0.219115325,0.522372971,52.36795127,38.57338538,0.127289386,5,1
ZOM201545,Hyderabad,Android,None,New,Desserts,29.68494167,7.035589129,8.602685225,7.049835755,302.6571314,2142.117362,0.496128149,0.573583076,0.243761338,0.465536254,0.705154372,11.74887366,34.59062843,0.018502096,4.047004616,1
ZOM201546,Delhi,Android,Zomato Gold,New,North Indian,4.967395207,7.271617868,9.668268164,2.069125524,307.9660441,1190.384765,0.401907717,0.4119339,0.428154316,0.039361879,0.541734085,29.26604675,27.93458064,0.100868005,4.160891012,0
ZOM201547,Chennai,Android,None,Returning,Chinese,14.13961763,4.381997223,11.98412045,8.048522631,362.6907578,3697.417307,,0.534362061,0.374005116,0.406222262,0.517970694,3.329005601,27.58684632,0.12973092,3.952034076,0
ZOM201548,Hyderabad,Android,None,New,Fast Food,55.30496494,11.75424454,4.60517909,23.11907834,500.1103205,11176.30337,0.053534722,0.244648713,0.288085268,0.381463977,0.542596557,4.011218611,31.35092944,0,4.803702775,0
ZOM201549,Delhi,iOS,None,Long-Term,Chinese,6.547873723,7.742134663,8.837921917,4.536135189,269.2857452,1573.620175,0.691856058,0.556502495,0.243180274,0.197201306,0.138639626,26.87685515,32.63460766,0.118493913,4.292521455,0
ZOM201550,Delhi,Android,None,Returning,,2.400581478,4.118624874,11.38663777,1.016242904,194.9401606,368.404513,0.617287958,0.37223199,0.344955114,0.269434682,0.453495255,45.77721895,15,0.091070839,3.515507289,0
ZOM201551,Mumbai,iOS,Zomato Gold,Returning,Italian,8.530257743,6.0431472,9.846549782,4.738845833,170.2862245,642.7622702,0.617113031,0.708106738,0.459028634,0.088029824,0.487104788,24.64823785,39.29086876,0.064198663,4.518351236,0
ZOM201552,Chennai,Android,Zomato Gold,Returning,Desserts,8.527193103,3.510874761,10.11851153,1.463110664,265.2858382,0,0.475447609,0.526933002,0.28396885,0.045551654,0.621057468,38.14686466,31.77803017,0.024685029,4.562393667,2
ZOM201553,Pune,iOS,None,Returning,Fast Food,7.436023103,4.425600055,7.783747665,1.832977145,218.1759386,459.9335808,0.07606334,0.506019899,0.165217636,0.215497942,0.582372986,28.19674104,31.40615749,0.050135878,4.896342501,1
ZOM201554,Chennai,iOS,None,Returning,Desserts,41.25503874,7.446829831,7.306628224,12.43832521,257.6717063,3205.117303,0.354142925,0.470887924,0.56671079,0.268640661,0.629835074,5.763807703,25.90263095,0,4.686395679,1
ZOM201555,Chennai,Android,Zomato Gold,New,North Indian,58.83169123,15.37347206,3.016327209,15.83889438,489.1818741,7497.78382,0.202560749,0.367657635,0.454337855,0.294811483,0.660861256,5.778371427,23.92143641,0.048191185,3.911074555,0
ZOM201556,Kolkata,Android,Zomato Gold,Returning,Fast Food,19.50990399,11.99654676,15.64062143,3.015648567,290.8429741,514.0156383,0.430035583,0.889045313,0.511691501,0.271937934,0.648762006,22.20637783,41.87021887,0.062464797,4.911215776,1
ZOM201557,Hyderabad,Android,None,New,North Indian,29.30670769,8.151822823,7.335226448,0.072711294,254.4294715,1209.913257,0.205737266,0.475459927,0.493225651,0.269949558,0.522421588,6.314398366,34.64325054,0.06859283,4.412280936,1
ZOM201558,Kolkata,Android,None,Long-Term,Fast Food,7.547565984,1.229432029,5.487003253,0.317229508,120,0,0.382346521,0.458456302,0.505525949,0.173670403,0.581840755,48.80426236,32.95746943,0.033208915,4.075850926,0
ZOM201559,Hyderabad,iOS,Zomato Gold,New,,9.59322581,4.20384983,9.500211036,1.038123161,252.1639987,623.287517,0.095942655,0.351292684,0.503088606,0.179462496,0.639054738,9.567940431,31.99789123,0.062650707,3.903987308,1
ZOM201560,Delhi,iOS,None,New,Chinese,26.49373592,9.371408119,7.929965042,12.70005393,224.199381,2907.179486,0.542502756,0.51631364,0.6110056,0.145568881,0.784136206,7.23906887,33.68303429,0.065981641,4.958379425,2
ZOM201561,Kolkata,Android,None,Returning,Chinese,37.36154449,10.2867029,7.620094815,15.07426845,227.2023646,3823.161547,0.336188358,0.406659065,0.191400402,0.370536703,0.44247958,4.822247724,37.81436841,0.149371777,4.556618393,0
ZOM201562,Kolkata,iOS,None,Long-Term,South Indian,22.82542977,9.132998629,15.93286017,4.681065315,240.3900834,0,0.294994427,0.553643327,0.609357918,0.407864037,0.254854512,26.34866627,41.67681493,0.043876399,3.046484288,0
ZOM201563,Kolkata,Android,Zomato Gold,Long-Term,Desserts,45.71022376,9.650657795,1.615680853,14.1673929,325.6866435,5443.838825,0.448248193,0.20901566,0.425812888,0.254030155,0.664735025,5.20507896,18.15689872,0.097560971,3.635148996,1
ZOM201564,Pune,Android,None,Returning,Italian,1.372751388,4.690368123,8.300441988,1.200621538,185.5776876,0,0,0.219995026,0.449780338,0.137437763,0.341449004,52.42198146,37.39936419,0,4.618811881,0
ZOM201565,Bangalore,Android,Zomato Gold,Long-Term,Desserts,27.44697955,5.611950064,6.67272113,11.9474585,405.7241273,4387.443465,0.471767722,0.245852245,0.442778937,0.23806353,0.585502301,4.673503722,29.36674636,0.086139538,3.881030002,0
ZOM201566,Mumbai,Android,None,Returning,Italian,12.22335089,7.850751163,15.67899159,5.727033978,291.9773023,2491.327552,0.603623004,0.688617302,0.470176239,0.178397242,0.647136007,9.010155542,25.04878463,0.057522488,4.33702711,0
ZOM201567,Delhi,Android,None,Returning,North Indian,63.3543903,16.39531048,4.856395961,23.14974231,568.8577089,13347.3849,0.206833283,0.251086596,0.638051525,0.360358866,0.589920792,5.082032793,25.39729417,0.050180821,3.91025852,0
ZOM201568,Delhi,Android,None,Long-Term,Desserts,9.166455819,8.237244348,10.43352897,4.460300807,162.2094262,759.5290074,0.284739712,0.80627457,0.462767543,0.274214821,0.25168174,12.42442151,44.85928617,0.092570316,4.431786997,0
ZOM201569,Delhi,Android,Zomato Gold,Returning,Fast Food,45.11083072,11.40126558,6.39301576,9.996604252,300.6561866,2433.331554,0.505712605,0.414522815,0.34167419,0.114847969,0.600789655,14.89192609,32.46935711,0.043228863,4.113795478,0
ZOM201570,Kolkata,Android,None,Long-Term,Chinese,12.30575825,6.642283792,5.823875183,2.186561342,384.7904043,526.428755,,0.93328272,0.688270939,0.264821775,0.565936752,7.450256346,29.67316494,0.112208514,4.463386183,1
ZOM201571,Bangalore,Android,None,Returning,Chinese,78.21061738,12.63169545,4.267738783,14.02995872,313.4846041,4825.674535,0.249802206,0.237379416,0.346919065,0.289079244,0.603729505,6.576620945,19.89833915,0.121846568,4.151344476,1
ZOM201572,Chennai,Android,None,Returning,Italian,18.75305325,8.82371829,6.692053519,5.836941358,374.0622122,2311.74922,0.600290731,0.65871572,0.136842512,0.18334153,0.174037836,13.64230435,27.68559669,0.054535109,3.000548355,2
ZOM201573,Bangalore,Android,Zomato Gold,Returning,North Indian,6.80523774,2.659423821,9.839045963,1.667000149,221.2696684,0,0.209310749,0.509692519,0.344082414,0.209269951,0.631802288,51.67506184,42.37263225,0.127389114,4.131815992,0
ZOM201574,Kolkata,Android,None,Returning,Chinese,59.58491,10.98664658,3.318741463,12.13369161,457.0710299,6071.376243,0.431615481,0.177299331,0.431979703,0.407664956,0.510788974,1.648419682,23.59063558,0.026383308,4.139415577,1
ZOM201575,Bangalore,iOS,None,Long-Term,Chinese,64.28353114,12.01138817,4.28159106,13.77578949,281.5992405,3680.992756,0.254272879,0.279904113,0.436127828,0.091685251,1,3.146827455,31.20079858,0.020690118,3.546748797,1
ZOM201576,Hyderabad,Android,None,Returning,Chinese,75.81721694,18.48560382,5.522789315,16.21892007,436.227231,7646.104108,0.269755484,0.486923517,0.372283654,0.351172313,0.451172121,3.001231136,28.56432751,0.065725316,3.291901185,2
ZOM201577,Kolkata,Android,None,Returning,Chinese,27.33427187,6.970252341,14.96252537,2.357086849,344.3931519,737.9423524,0.654919993,0.800334002,0.42302796,0.143685768,0.71303879,19.11973597,33.65624768,0,4.78092086,0
ZOM201578,Chennai,Android,None,New,Fast Food,26.99154658,7.8446556,5.409114827,5.546223091,189.9841942,1119.660775,0.701534789,0.565500432,0.409049938,0.366489805,0.653450966,10.85027193,28.72569392,0.034757271,3.99298903,0
ZOM201579,Bangalore,iOS,Zomato Gold,Returning,Fast Food,28.61168388,13.06515508,7.750141373,7.764610327,209.6237537,2109.901936,0.408636335,0.456986452,0.383399967,0.290965709,0.576698557,9.341135486,26.83497361,0.097927485,3.718223396,1
ZOM201580,Chennai,Android,None,Long-Term,Desserts,36.77254022,10.75311973,2.951956282,15.46930402,285.6865265,4253.747516,0.359066092,0.532583681,0.547682276,0.123934974,0.707325159,11.93945047,34.87958995,0.078102616,4.023024797,0
ZOM201581,Hyderabad,Android,None,Long-Term,Desserts,38.67344134,6.479679205,5.711072976,13.8529698,243.0539074,3080.357238,0.505393654,0.306422366,0.43360566,0.142864989,0.347592871,10.1730363,28.32912559,0.086027586,4.617558915,1
ZOM201582,Chennai,Android,None,Long-Term,Chinese,22.31157914,2.93450129,12.40554024,4.433714718,171.3158715,133.1172529,0.767366781,0.587459304,0.568626781,0.465928364,0.343161081,20.4714916,44.23244964,0.061758224,3.848533164,1
ZOM201583,Hyderabad,iOS,None,Long-Term,Chinese,32.10025888,15.38556852,8.249270849,6.874742633,272.4637869,1960.523519,0.355758674,0.420396916,0.236019996,0.302578637,0.929382334,6.910982086,25.28814065,0,4.225712694,2
ZOM201584,Hyderabad,Android,None,Long-Term,Italian,7.647125434,4.37101921,13.1808827,2.385257247,189.1439241,273.6525748,0.407821676,0.535463711,0.516515384,0.237069015,0.599481593,44.37637137,40.54848442,0.105953559,5,1
ZOM201585,Bangalore,Android,None,Returning,Chinese,75.40914083,16.00943129,3.528718337,24.10906443,340.9049374,8499.400201,0.316657418,0.280715957,0.444184065,0.374254812,0.324409002,2.537371362,31.36641829,0.102562617,3.845058879,0
ZOM201586,Kolkata,Android,None,Returning,Desserts,17.50136815,3.969592262,9.900581259,2.490007387,340.7601547,728.0038223,0.43053523,0.430790122,0.396041521,0,0.582142022,17.75904738,33.83080569,0.097909584,4.34073572,0
ZOM201587,Pune,Android,Zomato Gold,Returning,Italian,37.5461243,5.557229947,7.647849457,8.181204753,482.8087103,4183.597376,,0.550966758,0.276142363,0.230801713,0.493067957,4.024903264,35.27768921,0.031685635,4.694600904,0
ZOM201588,Chennai,Android,None,Returning,South Indian,43.764688,13.46752599,7.054495956,12.45944112,340.7303061,4452.574269,0.494292505,0.586260264,0.526012274,0.154312578,0.490809879,8.679373961,21.74802085,0.134011336,4.229042586,0
ZOM201589,Chennai,iOS,None,Returning,Fast Food,18.31967226,8.580933166,6.671123694,9.683040045,217.4979769,1797.658082,0.326550313,0.707818702,0.523911689,0.238394881,0.514507123,12.04733241,41.04026488,0.071238283,3.10711195,2
ZOM201590,Hyderabad,Android,None,Long-Term,South Indian,12.6677379,1.806387591,12.25431497,5.304486231,320.960238,2246.661622,0.69365345,0.442727615,0.678920807,0.409079775,0.536037527,6.142756795,32.62475141,0.079043653,4.830859847,0
ZOM201591,Hyderabad,Android,Zomato Gold,Long-Term,North Indian,9.589853208,5.236034269,9.923269216,0.527145224,175.6855219,0,0.28553376,0.348897915,0.43923073,0.169701513,0.280562946,50.44009331,34.82044258,0.123166732,3.333424532,0
ZOM201592,Chennai,Android,None,Long-Term,Chinese,76.2483706,17.01799502,5.396340147,18.21363309,326.5368752,5133.616178,0,0.447159953,0.34677323,0.463417549,0.432261422,3.242834938,42.59475941,0.077182985,4.302360823,1
ZOM201593,Delhi,Android,None,New,Desserts,77.6544552,16.74566589,5.840209358,20.32357606,,9423.813311,0.149166406,0.251200467,0.396942836,0.456978914,0.528133399,0.739131595,32.48476,0.066921922,3.913546508,0
ZOM201594,Kolkata,Android,None,Long-Term,Fast Food,9.264510483,9.815991051,7.432154585,4.366759696,321.8784141,563.5466629,0.37869888,0.418128497,0.31385106,0.144628776,0.725255791,15.50602313,31.96525166,0.098502137,4.857214366,1
ZOM201595,Mumbai,Android,None,Long-Term,South Indian,30.62256886,10.58081795,11.53081889,10.09183791,212.5067565,2236.03929,0.467772908,0.815207622,0.129655584,0.281757276,0.379168144,24.47950655,36.98203868,0.124333899,4.521981089,0
ZOM201596,Chennai,Android,None,Long-Term,Italian,35.44204879,7.110646816,4.989931018,13.62247091,370.7137211,4739.561073,0.252597592,0.366062721,0.477369468,0.113216798,0.293655058,5.225986338,27.54280061,0.084823457,3.755483792,0
ZOM201597,Hyderabad,Android,None,Long-Term,South Indian,61.25467741,16.97638112,4.04806904,20.92488548,485.865723,10685.33287,0.235115321,0.464635194,0.400968206,0.52173315,0.459852374,3.44582882,31.94517398,0,4.211662893,0
ZOM201598,Mumbai,Android,None,New,North Indian,61.78015634,10.22969596,4.782256331,17.66331913,411.2268925,7376.609037,0.300669127,0.365853582,0.202501754,0.364191987,0.499455083,4.3155082,15.33582329,0.006166335,4.27906671,1
ZOM201599,Bangalore,Android,Zomato Gold,Returning,Desserts,2.909772353,1.449650975,11.55842913,1.422710806,220.4191342,0,0.105564831,0.250796861,0.593101686,0.182963875,0.407635497,40.42870335,25.51082858,0.077578797,4.278229115,0
ZOM201600,Bangalore,Android,Zomato Gold,Long-Term,Desserts,75.01366456,12.86670208,1.282223836,16.65115665,243.7876982,4111.449428,0.113849404,0.32450321,0.494986298,0.280233726,0.482815382,5.80895164,27.63753231,0.005971198,3.962291986,1
ZOM201601,Delhi,iOS,None,Returning,Fast Food,40.42415932,11.16962792,7.471381314,7.992142707,397.7311243,4321.285308,0.246047577,0.378230264,0.218665298,0.256697333,0.760130357,11.55111763,34.46704201,0.026021933,4.054991049,0
