customer_id,age,annual_income,employment_years,credit_score,debt_ratio,missed_payments_12m,loan_amount,interest_rate,prior_default,home_ownership,purpose,region,channel,application_month,default
CUST-01147,36,61760.1,7.1,659,0.588,0,8376.14,8.4,0,OWN,home_improvement,north,branch,4,0
CUST-01148,48,111356.13,23.7,785,0.275,0,51234.08,6.28,1,MORTGAGE,education,south,mobile,7,0
CUST-01149,39,53801.5,14.0,637,0.172,2,12208.23,6.0,0,MORTGAGE,medical,south,branch,8,0
CUST-01150,41,120922.17,6.3,681,0.301,2,7009.78,7.47,0,RENT,debt_consolidation,east,web,1,0
CUST-01151,23,53901.37,1.9,583,0.157,0,27820.41,6.51,0,OWN,medical,north,mobile,6,0
CUST-01152,37,82703.48,6.4,675,0.268,0,13293.33,8.02,0,RENT,medical,west,branch,11,0
CUST-01153,28,66120.62,10.0,689,0.098,1,20933.9,5.69,0,MORTGAGE,debt_consolidation,north,web,7,0
CUST-01154,52,49545.23,10.0,598,0.677,0,18827.11,8.38,0,OWN,debt_consolidation,west,partner,12,1
CUST-01155,61,35465.89,8.8,626,0.238,0,7662.08,8.49,0,MORTGAGE,vehicle,south,mobile,7,0
CUST-01156,24,42004.75,6.0,715,0.624,0,9077.06,6.81,0,MORTGAGE,home_improvement,north,branch,10,0
CUST-01157,45,66661.76,3.2,795,0.438,3,17962.36,6.54,0,MORTGAGE,vehicle,west,mobile,11,0
CUST-01158,33,40904.43,8.8,695,0.44,0,18162.5,7.51,0,MORTGAGE,debt_consolidation,east,branch,6,0
CUST-01159,35,21364.31,17.0,665,0.308,1,5912.05,6.51,0,MORTGAGE,medical,east,web,10,0
CUST-01160,55,112152.68,3.0,654,0.234,0,40108.3,6.62,0,MORTGAGE,home_improvement,west,web,4,0
CUST-01161,43,64150.42,7.1,687,0.278,0,17076.08,6.5,0,RENT,debt_consolidation,north,web,6,0
CUST-01162,21,58560.19,3.0,615,0.492,1,15368.23,8.38,0,OTHER,education,south,partner,3,1
CUST-01163,33,49718.07,2.3,721,0.056,1,13618.61,5.84,0,RENT,education,south,branch,11,0
CUST-01164,28,35777.57,10.0,571,0.256,0,13036.63,7.21,0,MORTGAGE,medical,east,branch,6,0
CUST-01165,27,18000.0,9.0,487,0.671,0,23216.64,12.55,1,RENT,vehicle,west,web,12,1
CUST-01166,41,37959.86,8.1,639,0.475,1,45301.42,8.52,0,MORTGAGE,medical,north,branch,4,1
CUST-01167,34,59786.6,9.7,788,0.22,2,40893.84,3.57,0,RENT,education,west,branch,6,0
CUST-01168,59,96582.75,1.1,627,0.481,2,14982.19,9.13,0,OWN,debt_consolidation,west,web,10,0
CUST-01169,29,36210.62,7.3,828,0.575,3,4480.62,6.66,0,OWN,home_improvement,north,partner,7,0
CUST-01170,62,57280.95,7.1,718,0.339,4,30385.99,6.78,0,RENT,debt_consolidation,east,mobile,3,0
CUST-01171,21,49290.54,3.0,736,0.451,1,17812.3,5.54,0,RENT,education,west,mobile,12,0
CUST-01172,29,93944.2,5.0,705,0.392,1,7397.16,6.2,0,OWN,debt_consolidation,west,mobile,9,0
CUST-01173,49,85202.14,8.9,480,0.344,1,49755.82,10.39,0,RENT,vehicle,south,web,6,1
CUST-01174,43,58277.8,5.1,632,,1,22263.7,7.2,0,RENT,debt_consolidation,north,partner,10,0
CUST-01175,47,51484.15,2.7,814,0.129,1,11882.09,3.5,0,OWN,education,west,web,3,0
CUST-01176,47,131193.44,5.8,658,0.395,0,11564.72,7.59,0,RENT,debt_consolidation,south,web,8,0
CUST-01177,42,59992.98,7.8,656,0.338,0,24785.34,7.33,0,MORTGAGE,debt_consolidation,south,mobile,9,0
CUST-01178,34,70252.89,6.4,643,0.284,0,41239.82,5.54,0,RENT,medical,east,partner,9,0
CUST-01179,54,31747.03,3.3,596,0.274,0,49253.51,7.11,0,MORTGAGE,vehicle,east,mobile,8,0
CUST-01180,54,102095.99,0.7,544,0.226,0,7533.8,8.29,0,RENT,education,south,mobile,12,0
CUST-01181,34,59699.74,8.1,664,0.319,2,27880.49,6.9,0,MORTGAGE,debt_consolidation,west,mobile,5,0
CUST-01182,56,55302.86,1.6,618,0.058,0,33451.07,5.3,0,RENT,debt_consolidation,east,web,11,0
CUST-01183,46,102185.72,4.1,687,0.13,0,24350.89,6.57,0,RENT,debt_consolidation,west,web,11,0
CUST-01184,42,60811.34,4.3,706,0.361,0,61694.69,5.76,0,RENT,debt_consolidation,south,web,6,0
CUST-01185,60,36985.07,0.9,731,0.635,1,28553.55,8.3,0,MORTGAGE,small_business,west,web,1,0
CUST-01186,52,30429.34,8.9,583,0.394,0,55182.43,8.62,0,OWN,medical,east,web,10,0
CUST-01187,29,56162.29,5.8,678,0.206,1,33621.8,7.65,0,RENT,education,south,partner,1,0
CUST-01188,42,79119.63,5.3,645,0.384,3,55802.93,5.94,0,MORTGAGE,education,south,branch,2,0
CUST-01189,35,47816.63,9.7,737,0.258,1,23146.41,5.61,0,MORTGAGE,debt_consolidation,south,web,6,0
CUST-01190,34,44961.66,3.2,695,0.167,1,35393.2,5.07,0,RENT,home_improvement,east,mobile,12,0
CUST-01191,45,135485.22,20.9,676,0.052,0,19544.96,6.24,0,RENT,home_improvement,east,mobile,7,0
CUST-01192,52,62282.31,18.9,638,0.307,0,44975.87,9.01,1,RENT,education,east,mobile,4,0
CUST-01193,54,72618.94,7.7,663,0.313,0,78808.35,7.44,0,OWN,debt_consolidation,south,branch,3,0
CUST-01194,30,57983.65,8.4,718,0.139,0,17464.84,5.65,1,MORTGAGE,education,west,web,6,0
CUST-01195,26,63266.79,8.0,767,0.135,0,29870.5,3.5,0,RENT,home_improvement,south,mobile,12,0
CUST-01196,60,54665.54,1.2,774,0.291,0,11544.61,4.76,0,MORTGAGE,debt_consolidation,west,web,2,0
CUST-01197,21,38601.79,3.0,678,0.375,2,27088.31,7.73,0,MORTGAGE,small_business,south,web,8,0
CUST-01198,61,,13.6,698,0.386,0,22662.44,5.62,0,RENT,debt_consolidation,east,partner,11,0
CUST-01199,46,74285.68,7.0,597,0.334,0,8253.82,6.7,0,MORTGAGE,debt_consolidation,east,web,8,0
CUST-01200,36,59870.23,5.3,645,0.505,2,12399.74,8.17,0,MORTGAGE,vehicle,east,web,8,1
CUST-01201,31,54854.93,9.8,674,0.322,1,28380.81,7.96,0,RENT,home_improvement,north,mobile,6,0
CUST-01202,40,52933.03,22.0,671,0.226,0,25078.13,7.69,0,RENT,education,east,web,8,0
CUST-01203,46,67947.37,14.0,684,0.498,0,15648.49,8.33,1,RENT,debt_consolidation,south,web,10,0
CUST-01204,47,61087.43,4.9,619,0.247,0,31573.3,6.09,0,RENT,home_improvement,north,branch,12,0
CUST-01205,36,63615.72,13.6,662,0.163,1,23172.27,6.85,0,OWN,home_improvement,north,partner,9,0
CUST-01206,46,92523.4,4.7,642,0.509,0,14755.84,9.77,0,MORTGAGE,debt_consolidation,south,branch,5,0
CUST-01207,53,28910.95,7.1,746,0.329,0,27950.89,5.8,0,RENT,debt_consolidation,west,mobile,9,0
CUST-01208,37,36866.08,3.7,632,0.48,1,17739.05,8.15,0,OTHER,debt_consolidation,east,web,10,0
CUST-01209,56,67593.11,8.1,671,0.84,0,26814.4,10.84,1,MORTGAGE,debt_consolidation,west,branch,4,0
CUST-01210,44,34166.5,6.8,774,0.353,1,10835.72,6.81,0,OWN,home_improvement,west,branch,6,0
CUST-01211,29,55923.89,8.0,665,0.502,1,7066.53,9.97,0,RENT,vehicle,north,web,1,0
CUST-01212,60,43739.29,5.3,791,0.398,0,10787.44,6.28,0,RENT,vehicle,west,web,10,0
CUST-01213,33,46707.05,9.6,703,0.335,0,2478.23,6.98,0,RENT,home_improvement,west,web,2,0
CUST-01214,32,103046.79,5.7,674,0.405,0,8494.15,7.26,1,OWN,vehicle,west,mobile,11,0
CUST-01215,43,41656.1,3.0,601,0.508,1,10627.18,10.04,0,OWN,small_business,west,web,6,0
CUST-01216,33,83155.25,5.1,651,0.026,0,16181.14,4.54,0,MORTGAGE,debt_consolidation,west,web,11,0
CUST-01217,21,40419.67,3.0,794,0.095,0,19640.61,3.5,0,,vehicle,west,web,10,0
CUST-01218,28,30458.83,7.2,621,0.371,1,68493.27,8.78,1,RENT,debt_consolidation,south,branch,1,0
CUST-01219,61,49562.33,14.7,603,0.497,0,6177.58,8.98,0,MORTGAGE,debt_consolidation,south,mobile,9,0
CUST-01220,32,,1.6,778,0.163,2,10485.67,5.74,0,OWN,vehicle,south,web,10,0
CUST-01221,40,70599.8,4.6,697,0.296,0,16966.81,6.15,0,RENT,vehicle,east,web,11,0
CUST-01222,46,89132.41,3.9,588,0.066,0,16093.31,6.42,0,RENT,vehicle,north,web,8,1
CUST-01223,36,57286.77,,709,0.111,1,28148.4,4.51,0,MORTGAGE,debt_consolidation,south,web,4,0
CUST-01224,35,203401.83,10.4,596,0.223,0,14159.2,6.54,0,RENT,debt_consolidation,east,branch,2,0
CUST-01225,55,132953.47,7.4,792,0.109,0,50422.73,3.89,0,MORTGAGE,small_business,west,mobile,3,0
CUST-01226,63,65631.4,2.1,688,0.458,0,13281.1,6.9,0,RENT,debt_consolidation,north,partner,3,0
CUST-01227,49,26551.13,13.0,772,0.18,0,29370.61,3.5,0,MORTGAGE,medical,west,web,8,0
CUST-01228,48,104284.05,10.3,708,0.683,0,28089.66,8.12,0,RENT,debt_consolidation,east,web,6,0
CUST-01229,50,44255.78,10.3,629,0.058,0,9911.31,6.12,1,OWN,vehicle,west,mobile,6,0
CUST-01230,44,,7.2,661,0.227,1,15105.78,5.44,0,MORTGAGE,home_improvement,east,partner,12,0
CUST-01231,31,134626.57,13.0,677,0.227,1,20488.86,5.52,0,,medical,west,web,5,0
CUST-01232,41,75980.73,10.9,674,0.283,1,12304.39,5.91,0,MORTGAGE,vehicle,west,partner,11,0
CUST-01233,63,30031.02,13.3,732,0.059,0,10750.34,4.51,0,RENT,home_improvement,north,mobile,2,0
CUST-01234,49,67508.84,6.4,789,0.443,1,13860.4,5.56,0,MORTGAGE,education,south,branch,7,0
CUST-01235,55,59061.31,3.2,665,0.441,0,15918.78,6.83,0,MORTGAGE,vehicle,east,web,11,0
CUST-01236,37,94539.42,19.0,588,0.477,2,12435.38,10.93,0,MORTGAGE,education,north,branch,2,0
CUST-01237,33,93651.29,12.5,626,0.229,3,17928.16,7.54,0,MORTGAGE,small_business,west,web,1,0
CUST-01238,46,55850.55,6.0,584,0.472,0,17641.47,8.87,0,OWN,home_improvement,west,web,8,1
CUST-01239,53,66831.91,2.8,674,0.304,0,14242.57,5.98,0,RENT,medical,north,web,5,0
CUST-01240,70,73966.26,7.7,663,0.198,1,9806.45,6.69,0,MORTGAGE,home_improvement,west,mobile,7,0
CUST-01241,61,52655.32,6.6,683,0.448,1,6551.05,7.56,0,MORTGAGE,education,east,web,7,0
CUST-01242,23,,5.0,575,0.452,1,6447.56,9.25,0,RENT,vehicle,north,branch,12,1
CUST-01243,45,111044.19,6.8,693,0.188,0,7411.24,6.62,1,MORTGAGE,debt_consolidation,south,mobile,7,0
CUST-01244,57,57234.08,8.0,582,0.748,1,4369.6,10.23,0,RENT,debt_consolidation,south,mobile,6,1
CUST-01245,40,23395.01,3.4,794,0.472,2,9033.14,5.84,0,MORTGAGE,medical,south,partner,5,0
CUST-01246,52,,5.3,659,0.138,1,10479.68,6.55,0,RENT,debt_consolidation,west,branch,3,0
CUST-01247,45,60753.5,5.6,789,0.178,0,24029.02,3.5,0,MORTGAGE,debt_consolidation,north,partner,2,0
CUST-01248,55,56541.53,14.1,596,0.412,0,19528.79,7.94,0,MORTGAGE,home_improvement,west,web,7,0
CUST-01249,30,54496.61,11.7,712,0.244,0,25970.29,7.01,0,MORTGAGE,medical,east,web,5,0
CUST-01250,40,66843.32,2.7,789,0.655,1,19142.11,6.34,0,OWN,education,north,branch,11,0
CUST-01251,21,,3.0,557,0.424,2,14235.49,7.66,0,MORTGAGE,small_business,west,web,9,0
CUST-01252,46,60353.95,4.2,736,0.536,0,47678.01,6.76,0,MORTGAGE,debt_consolidation,north,web,2,0
CUST-01253,21,39995.5,3.0,794,0.634,0,18986.16,6.84,1,RENT,education,east,web,4,0
CUST-01254,46,77494.88,14.1,669,0.076,0,9648.71,6.14,0,MORTGAGE,debt_consolidation,south,partner,4,0
CUST-01255,47,62973.36,19.6,750,0.745,1,12178.85,5.3,0,MORTGAGE,debt_consolidation,south,web,7,1
CUST-01256,26,41835.95,3.4,604,0.476,1,17745.47,8.47,0,OWN,debt_consolidation,north,partner,7,0
CUST-01257,36,,2.2,686,0.521,1,25042.03,7.58,0,RENT,debt_consolidation,west,branch,12,0
CUST-01258,59,141608.91,1.6,669,0.175,0,40938.99,6.39,0,MORTGAGE,vehicle,west,web,5,0
CUST-01259,33,114945.22,6.2,757,0.483,1,10367.27,6.23,0,RENT,medical,north,mobile,9,0
CUST-01260,30,140773.2,1.0,697,0.232,0,24764.72,5.79,0,OWN,debt_consolidation,west,web,5,0
CUST-01261,55,39477.19,6.3,655,0.218,1,16472.35,6.45,0,OWN,small_business,east,partner,8,0
CUST-01262,52,102957.16,6.8,778,0.457,1,38928.31,4.84,0,RENT,debt_consolidation,north,web,5,0
CUST-01263,31,83291.13,4.6,655,0.067,0,24858.35,4.59,0,MORTGAGE,debt_consolidation,north,branch,1,0
CUST-01264,31,58471.27,3.7,667,0.555,0,37164.09,8.65,0,OWN,education,east,mobile,9,0
CUST-01265,44,41648.09,8.5,657,0.129,0,22582.37,4.81,0,MORTGAGE,debt_consolidation,north,web,4,0
CUST-01266,28,106779.8,4.2,551,0.153,0,25626.96,9.03,0,MORTGAGE,debt_consolidation,north,mobile,8,0
CUST-01267,28,107149.38,3.5,688,0.111,0,8787.19,5.37,0,RENT,debt_consolidation,east,branch,12,0
CUST-01268,52,20639.98,18.9,796,0.308,1,24308.11,5.02,0,RENT,debt_consolidation,south,branch,12,0
CUST-01269,56,55122.33,9.6,581,0.223,0,40071.52,8.16,0,RENT,home_improvement,north,partner,1,0
CUST-01270,56,58971.43,16.8,530,0.04,0,23438.53,8.62,1,MORTGAGE,debt_consolidation,south,branch,12,0
CUST-01271,36,42434.99,2.3,580,0.296,1,18065.33,7.65,0,RENT,debt_consolidation,south,partner,12,0
CUST-01272,52,78867.24,13.6,644,0.343,1,15336.26,7.34,0,RENT,home_improvement,west,branch,5,0
CUST-01273,38,75684.8,6.9,738,0.403,0,13925.83,6.43,0,MORTGAGE,debt_consolidation,north,branch,6,0
CUST-01274,32,42779.61,6.3,673,0.156,0,15899.86,7.08,0,RENT,home_improvement,south,mobile,11,0
CUST-01275,55,25804.25,1.8,574,0.058,1,46882.56,8.12,0,RENT,debt_consolidation,south,mobile,4,1
CUST-01276,56,127399.82,10.0,842,0.385,0,30427.54,3.5,0,OWN,home_improvement,north,branch,3,0
CUST-01277,48,46689.13,3.4,661,0.37,0,11498.09,6.45,0,OWN,small_business,south,partner,4,0
CUST-01278,51,60639.08,6.4,606,0.482,0,7603.87,10.72,0,OWN,debt_consolidation,north,branch,11,1
CUST-01279,52,52333.32,4.9,770,0.05,0,17506.7,3.5,0,RENT,debt_consolidation,east,mobile,11,0
CUST-01280,56,33193.7,5.5,711,0.166,1,36382.85,5.62,0,RENT,vehicle,south,branch,11,0
CUST-01281,46,29976.45,1.7,470,0.464,0,23327.17,8.79,0,MORTGAGE,debt_consolidation,east,web,12,0
CUST-01282,36,40528.19,9.4,599,0.125,1,33848.16,6.3,0,MORTGAGE,debt_consolidation,west,mobile,6,1
CUST-01283,38,66001.55,9.3,663,0.134,0,33804.47,6.85,0,RENT,vehicle,south,web,7,0
CUST-01284,24,106598.93,6.0,666,0.644,0,12915.17,9.92,0,RENT,debt_consolidation,south,web,3,0
CUST-01285,28,74406.35,8.3,589,0.575,0,17820.9,9.28,0,RENT,vehicle,west,web,5,1
CUST-01286,54,92747.68,6.6,698,0.255,0,22707.87,7.6,0,OWN,medical,north,partner,8,0
CUST-01287,30,23897.88,1.7,696,0.722,0,38844.32,9.33,0,RENT,education,east,mobile,6,1
CUST-01288,37,69268.03,4.2,668,0.467,0,25229.53,6.76,0,RENT,debt_consolidation,west,branch,2,0
CUST-01289,54,,,755,0.115,1,24649.65,5.02,0,RENT,small_business,west,mobile,12,0
CUST-01290,30,126802.02,2.4,675,0.264,0,8240.7,5.53,0,MORTGAGE,medical,north,branch,5,0
CUST-01291,55,82411.01,7.9,654,0.708,1,13689.18,8.54,0,RENT,debt_consolidation,north,partner,5,0
CUST-01292,43,45525.37,5.8,697,0.395,0,7225.79,6.62,0,MORTGAGE,vehicle,south,branch,7,0
CUST-01293,42,35469.72,6.3,692,0.087,0,9031.04,4.16,0,OWN,medical,west,web,9,0
CUST-01294,23,97584.46,4.3,716,0.465,0,46276.59,7.71,0,RENT,debt_consolidation,north,mobile,4,0
CUST-01295,41,76369.28,7.0,741,0.125,3,11020.0,4.36,0,RENT,medical,west,mobile,1,0
CUST-01296,46,70098.72,3.5,700,0.196,0,38102.82,6.82,0,OTHER,home_improvement,north,mobile,12,0
CUST-01297,45,39315.05,7.0,716,0.153,1,31748.97,4.3,0,RENT,vehicle,east,web,5,0
CUST-01298,36,135450.88,5.9,619,0.768,2,21731.81,11.64,1,MORTGAGE,medical,south,branch,11,1
CUST-01299,33,43150.68,11.3,712,0.154,2,20541.01,4.09,0,MORTGAGE,debt_consolidation,south,web,12,0
CUST-01300,41,35269.77,18.1,754,0.352,0,5902.23,5.22,0,MORTGAGE,vehicle,east,web,2,0
CUST-01301,38,28705.16,5.7,828,0.139,1,13298.14,4.8,0,MORTGAGE,vehicle,north,web,10,0
CUST-01302,35,129329.56,6.8,612,0.185,0,44209.75,7.73,0,MORTGAGE,small_business,south,partner,11,0
CUST-01303,41,78903.68,5.4,560,0.055,0,27210.51,7.03,0,OWN,debt_consolidation,west,web,9,0
CUST-01304,43,,4.4,570,0.103,0,15083.09,7.8,0,MORTGAGE,medical,east,branch,2,0
CUST-01305,33,50254.98,3.1,748,0.616,2,9540.88,6.83,0,RENT,vehicle,south,web,9,0
CUST-01306,51,51781.33,4.2,773,0.457,1,30837.47,5.79,0,MORTGAGE,education,west,web,9,0
CUST-01307,42,76341.94,8.8,619,0.481,0,25916.87,9.24,0,OWN,education,north,mobile,2,1
CUST-01308,43,41368.78,3.8,778,0.667,2,24447.27,6.88,0,RENT,home_improvement,north,branch,11,0
CUST-01309,30,68051.6,3.8,707,0.341,1,18061.58,5.17,0,OWN,education,west,partner,1,0
CUST-01310,39,78502.54,7.1,711,0.229,0,10957.83,5.21,0,MORTGAGE,debt_consolidation,south,web,9,0
CUST-01311,38,86560.8,,774,0.413,0,15134.66,5.77,0,RENT,medical,north,web,10,0
CUST-01312,61,72427.02,,754,,0,20407.57,5.82,0,RENT,home_improvement,west,web,2,0
CUST-01313,55,191787.35,4.6,614,0.287,0,25152.22,8.6,0,MORTGAGE,debt_consolidation,south,partner,1,0
CUST-01314,43,81055.26,21.1,625,0.178,1,1881.84,6.64,1,OWN,vehicle,west,partner,7,0
CUST-01315,23,47663.13,4.8,648,0.454,0,37957.05,9.22,0,MORTGAGE,medical,south,web,3,0
CUST-01316,46,81130.87,5.0,589,0.192,0,6637.29,7.71,0,RENT,home_improvement,east,branch,6,0
CUST-01317,21,142952.0,3.0,690,0.521,1,27678.64,7.54,0,MORTGAGE,medical,south,web,10,0
CUST-01318,28,27686.21,10.0,686,0.142,1,6889.38,5.15,0,MORTGAGE,home_improvement,north,mobile,7,0
CUST-01319,23,27358.62,5.0,685,0.283,1,12970.64,6.43,0,MORTGAGE,debt_consolidation,south,web,7,0
CUST-01320,37,61266.21,15.0,661,0.245,0,16757.17,6.59,0,RENT,debt_consolidation,south,partner,12,0
CUST-01321,35,107296.57,9.9,569,0.432,1,24373.94,9.74,0,MORTGAGE,vehicle,north,web,7,1
CUST-01322,45,18416.23,2.7,772,0.241,1,8918.74,5.78,0,OWN,small_business,west,web,12,0
CUST-01323,44,50579.8,12.8,680,0.182,0,21336.21,6.51,0,RENT,debt_consolidation,east,web,7,0
CUST-01324,32,49748.64,,608,0.586,1,17643.6,8.88,0,RENT,debt_consolidation,west,mobile,6,1
CUST-01325,36,64256.85,7.0,723,0.462,1,15212.78,6.94,0,OWN,vehicle,east,branch,6,0
CUST-01326,39,39913.26,4.4,663,0.141,1,14293.3,7.66,0,RENT,debt_consolidation,south,branch,12,0
CUST-01327,51,21997.33,8.6,656,0.478,0,24244.02,9.27,1,MORTGAGE,debt_consolidation,east,web,3,0
CUST-01328,52,150761.71,3.6,819,0.471,2,9422.29,6.12,0,RENT,home_improvement,south,mobile,8,0
CUST-01329,45,114219.05,15.0,612,0.552,1,23184.2,9.79,0,MORTGAGE,home_improvement,east,branch,2,0
CUST-01330,59,204335.86,6.1,732,0.312,1,18328.62,5.72,0,,debt_consolidation,north,mobile,4,0
CUST-01331,50,111543.31,8.7,699,0.418,0,12262.62,7.8,0,MORTGAGE,debt_consolidation,south,web,2,0
CUST-01332,43,52069.0,3.0,568,0.132,3,12274.74,7.05,0,OWN,debt_consolidation,west,web,6,0
CUST-01333,52,67445.88,5.7,769,0.522,1,11562.67,5.9,1,RENT,medical,east,branch,8,0
CUST-01334,21,53124.3,2.1,565,0.088,1,6245.17,5.63,0,MORTGAGE,debt_consolidation,east,web,5,1
CUST-01335,40,41996.11,6.3,709,0.29,0,10679.95,4.85,0,MORTGAGE,debt_consolidation,west,web,4,0
CUST-01336,45,81496.88,2.2,791,0.439,2,74947.35,6.02,0,OTHER,debt_consolidation,south,mobile,1,0
CUST-01337,63,30739.85,16.8,619,0.582,2,17653.8,8.85,0,OWN,small_business,west,branch,3,0
CUST-01338,47,40774.33,6.3,744,0.205,0,49423.92,3.5,0,RENT,debt_consolidation,east,partner,10,0
CUST-01339,30,110378.77,5.4,551,0.613,0,17725.92,10.89,0,RENT,debt_consolidation,north,mobile,12,1
CUST-01340,33,60729.88,15.0,828,0.614,0,14378.99,5.46,1,RENT,home_improvement,east,mobile,10,0
CUST-01341,57,35225.24,8.0,776,0.489,0,31618.69,4.11,0,MORTGAGE,debt_consolidation,north,web,8,0
CUST-01342,41,33330.86,2.3,652,0.32,1,40666.39,7.64,0,RENT,small_business,west,partner,12,0
CUST-01343,48,81130.84,5.8,802,0.136,0,24481.62,3.5,0,RENT,vehicle,south,branch,1,0
CUST-01344,46,91572.66,1.0,667,0.2,0,11732.84,5.83,0,MORTGAGE,debt_consolidation,south,branch,6,0
CUST-01345,34,56186.31,,647,0.086,1,10122.95,5.43,0,RENT,medical,east,mobile,5,0
CUST-01346,50,89867.71,10.2,678,0.4,2,6559.2,5.54,0,RENT,medical,west,web,3,0
CUST-01347,45,78884.8,8.1,669,0.578,1,44661.74,9.78,0,OWN,education,east,web,4,0
CUST-01348,34,110388.25,7.1,693,0.095,1,19706.09,4.33,0,RENT,debt_consolidation,east,mobile,3,0
CUST-01349,33,73283.99,3.7,589,0.106,3,36807.11,8.64,1,MORTGAGE,home_improvement,south,web,9,1
CUST-01350,29,32859.14,11.0,736,0.742,0,8629.61,6.42,0,MORTGAGE,debt_consolidation,west,web,4,0
CUST-01351,32,97107.05,11.6,646,0.375,1,27230.04,9.29,0,MORTGAGE,debt_consolidation,south,partner,12,0
CUST-01352,53,71135.85,9.7,646,,2,10026.13,8.09,0,OWN,vehicle,north,web,2,0
CUST-01353,37,54696.36,6.0,647,0.357,1,38649.51,7.62,0,RENT,medical,north,branch,12,0
CUST-01354,46,52147.04,5.7,583,0.274,0,12336.05,9.84,1,MORTGAGE,vehicle,north,web,2,1
CUST-01355,41,30529.42,7.5,544,0.439,1,42412.5,9.52,0,MORTGAGE,debt_consolidation,south,web,5,0
CUST-01356,41,45841.46,8.6,648,0.668,0,8540.35,8.46,0,RENT,small_business,north,web,10,0
CUST-01357,41,27017.45,6.6,819,0.352,0,49517.49,4.31,0,RENT,home_improvement,north,branch,7,0
CUST-01358,21,80581.18,3.0,621,0.158,0,32214.99,7.14,0,OWN,debt_consolidation,east,web,9,0
CUST-01359,47,82286.65,20.0,654,0.27,1,90000.0,5.83,0,RENT,home_improvement,north,web,3,0
CUST-01360,22,124482.83,4.0,695,0.285,0,23341.6,5.47,0,MORTGAGE,home_improvement,east,mobile,12,0
CUST-01361,52,57722.44,4.4,685,0.519,1,15078.2,8.09,0,MORTGAGE,vehicle,south,web,2,0
CUST-01362,47,39991.79,4.1,737,0.304,1,11546.36,5.54,0,OWN,education,east,partner,10,0
CUST-01363,53,40342.75,4.2,553,0.103,2,18806.56,7.32,0,MORTGAGE,medical,north,partner,1,0
CUST-01364,26,45784.17,5.0,716,0.052,2,9427.59,4.74,0,MORTGAGE,debt_consolidation,west,mobile,11,0
CUST-01365,49,23276.87,7.8,616,0.592,0,5053.54,8.59,0,MORTGAGE,debt_consolidation,west,partner,3,1
CUST-01366,54,46245.14,13.5,676,0.257,1,20454.06,8.05,0,MORTGAGE,medical,west,branch,5,0
CUST-01367,31,69121.09,8.6,700,0.299,0,21060.06,7.18,0,RENT,debt_consolidation,north,branch,7,0
CUST-01368,27,27277.1,7.9,747,0.207,0,9626.28,5.4,0,MORTGAGE,home_improvement,south,mobile,3,0
CUST-01369,31,32635.93,7.8,588,0.19,2,3543.0,5.81,0,MORTGAGE,debt_consolidation,north,web,12,0
CUST-01370,37,89578.08,10.9,705,0.095,0,23769.11,5.52,0,MORTGAGE,home_improvement,east,web,2,0
CUST-01371,65,66230.06,3.4,545,0.431,1,9807.66,9.76,0,MORTGAGE,medical,east,branch,3,1
CUST-01372,65,89022.1,6.9,542,0.443,1,12150.53,10.9,1,RENT,vehicle,north,web,11,1
CUST-01373,62,60260.47,7.5,622,0.147,1,90000.0,7.01,0,MORTGAGE,medical,north,mobile,4,0
CUST-01374,29,72926.46,8.9,650,0.112,0,11559.71,6.35,0,RENT,debt_consolidation,north,mobile,11,0
CUST-01375,48,33509.12,19.4,689,0.592,2,11687.11,9.08,0,MORTGAGE,vehicle,east,branch,1,0
CUST-01376,47,46889.43,6.5,745,0.174,0,15717.53,3.85,0,RENT,education,west,mobile,4,0
CUST-01377,38,48825.91,6.1,652,0.102,1,18936.03,5.63,0,RENT,medical,north,web,7,0
CUST-01378,57,43940.53,7.4,715,0.374,1,27146.35,5.43,0,MORTGAGE,debt_consolidation,west,mobile,12,0
CUST-01379,51,78934.53,1.6,639,0.221,0,14814.14,7.28,0,OWN,medical,west,mobile,9,0
CUST-01380,47,50086.02,8.2,612,0.156,0,19733.99,5.81,0,MORTGAGE,debt_consolidation,east,branch,7,0
CUST-01381,44,45796.08,9.9,537,0.139,1,21815.16,9.64,0,RENT,debt_consolidation,south,partner,10,0
CUST-01382,49,19731.85,17.2,653,0.402,0,35620.59,7.01,0,RENT,debt_consolidation,east,mobile,8,0
CUST-01383,47,74396.0,1.8,532,0.574,2,8374.67,11.08,0,RENT,education,west,partner,7,1
CUST-01384,52,90854.49,,667,0.566,1,24868.79,8.69,0,OWN,education,east,web,4,0
CUST-01385,59,45615.23,7.0,675,0.725,1,12835.79,9.09,0,RENT,education,south,web,11,0
CUST-01386,69,71543.82,6.1,813,0.186,0,14685.79,3.5,0,RENT,debt_consolidation,east,web,3,0
CUST-01387,23,33714.06,2.6,767,0.36,1,8968.65,5.75,1,RENT,small_business,west,partner,1,0
CUST-01388,29,90773.04,4.2,645,0.69,2,18713.73,8.79,0,RENT,education,west,mobile,6,0
CUST-01389,37,91286.68,14.4,639,0.267,0,11993.45,8.2,0,RENT,vehicle,west,branch,4,0
CUST-01390,40,57553.15,7.1,642,0.296,1,20928.01,6.89,0,OWN,vehicle,north,branch,2,0
CUST-01391,45,103083.35,4.3,523,0.115,1,4789.1,8.03,0,RENT,debt_consolidation,west,mobile,2,0
